course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Level I CFA® Prep 2022/2023 - Financial Statement Analysis,1395988,4.6,29176,4424,8 hours,English,Paid,"PrepNuggets | by Keith Tan, CFA",37489568,1,68,2018-02-28,2022-11-08,3499.0,449.0,All Levels,Finance & Accounting,CFA Chartered Financial Analyst,No,Deep dive into FRA with the Bestselling CFA® prep course provider | With visual learning + Quizzes,https://www.udemy.com/course/level-1-fra-complete-mastery-course/,https://img-c.udemycdn.com/course/750x422/1395988_beb1_5.jpg
Business Analysis:  Working with Use Cases,49886,4.56,21812,4373,2 hours,English,Paid,Don Hussey,718230,1,22,2013-04-17,2018-05-14,3199.0,449.0,All Levels,Finance & Accounting,Business Analysis,Yes,An introductory course on use case modeling for Business Analysts or those looking to transition into a BA role.,https://www.udemy.com/course/usecases/,https://img-c.udemycdn.com/course/750x422/49886_0624_2.jpg
The Complete Cryptocurrency & Bitcoin Trading Course 2022,1753904,4.31,19500,4350,9.5 hours,English,Paid,Wealthy Education,8411060,1,108,2018-09-25,2022-10-09,3499.0,449.0,All Levels,Finance & Accounting,Cryptocurrency,No,Cryptocurrency & Bitcoin Trading - Earn Extra Passive Income Weekly Trading Crypto & Altcoin Using Technical Analysis,https://www.udemy.com/course/the-complete-cryptocurrency-trading-course/,https://img-c.udemycdn.com/course/750x422/1753904_e01f_2.jpg
Forex Robots: Automate Your Trading - Practice EA Included!,260470,4.67,33249,4272,5.5 hours,English,Paid,Kirill Eremenko and ForexBoat Team,"2364054, 24059364",2,44,2014-10-12,2022-10-25,3499.0,449.0,All Levels,Finance & Accounting,Forex,No,Forex Robots - Learn the secrets to trading Forex in MetaTrader 4 with Automated Forex Trading Systems,https://www.udemy.com/course/backtesting/,https://img-c.udemycdn.com/course/750x422/260470_bdcc_11.jpg
Complete Day Trading : Stock Trading With Technical Analysis,1691546,4.53,31561,4226,7 hours,English,Paid,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser ) and Jyoti Bansal Analysis","33118476, 96646322",2,72,2018-08-23,2022-06-19,3499.0,449.0,All Levels,Finance & Accounting,Price Action,Yes,"Learn Stock Market Day Trading Strategies, Scanning & Trading Momentum Stocks , Nifty/Bank Nifty by Technical Analysis",https://www.udemy.com/course/day-trading-strategies-day-trading-with-technical-analysis/,https://img-c.udemycdn.com/course/750x422/1691546_8dd1_7.jpg
Stock Trading Strategies : Technical Analysis MasterClass 2,1424248,4.5,38585,4176,8 hours,English,Paid,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser ) and Jyoti Bansal Analysis","33118476, 96646322",2,123,2017-11-08,2022-06-19,3499.0,449.0,All Levels,Finance & Accounting,Technical Analysis (finance),Yes,"Stock Market Technical Analysis Strategies for Stock Trading , Options & Forex , Swing & Day Trading + Chart ASSIGNMENTS",https://www.udemy.com/course/advance-trading-strategies/,https://img-c.udemycdn.com/course/750x422/1424248_5f07_21.jpg
#1 Cryptocurrency Investment Course: A Step-By-Step Guide,1282650,4.48,10760,4138,4.5 hours,English,Paid,Amol Gharte,33206200,1,38,2017-07-12,2017-12-26,799.0,449.0,All Levels,Finance & Accounting,Cryptocurrency,No,Join the New Economic Movement! Learn every thing you need to know about Cryptocurrency!,https://www.udemy.com/course/cryptosomniac/,https://img-c.udemycdn.com/course/750x422/1282650_770b_7.jpg
Forex Algorithmic Trading Course: Code a Forex Robot!,2542519,4.63,16993,4121,11.5 hours,English,Paid,Mohsen Hassan and bloom team,"33900490, 78215910",2,61,2020-01-18,2022-04-11,3499.0,449.0,All Levels,Finance & Accounting,Algorithmic Trading,No,Build a Completely Automated Trading Robot (Expert Advisor) from scratch using MQL4 (MetaQuotes Language 4)!,https://www.udemy.com/course/forex-algorithmic-trading-course-code-a-forex-robot/,https://img-c.udemycdn.com/course/750x422/2542519_0507_2.jpg
#1 Cryptocurrency Long-term Investment Opportunity 2017/2018,1316818,2.95,13949,4068,2 hours,English,Paid,Suppoman ™,9150270,1,22,2017-08-11,2020-05-17,3499.0,449.0,All Levels,Finance & Accounting,Cryptocurrency,No,Learn Long-term Cryptocurrency Investing and see which Alt Coin I think is the best investment opportunity in 2017!,https://www.udemy.com/course/cryptocurrency-course/,https://img-c.udemycdn.com/course/750x422/1316818_a3aa_2.jpg
The Advanced Cryptocurrency Trading Course - With Strategies,2500544,4.52,25209,4041,6 hours,English,Paid,Mohsen Hassan and bloom team,"33900490, 78215910",2,39,2019-09-12,2022-04-11,3499.0,449.0,All Levels,Finance & Accounting,Day Trading,No,Learn Advanced Cryptocurrency Day Trading and Swing Trading Strategies That You Can Start Implementing Today.,https://www.udemy.com/course/the-advanced-cryptocurrency-trading-course-with-strategies/,https://img-c.udemycdn.com/course/750x422/2500544_f1e0_6.jpg
Metaverse Masterclass- Learn Everything about the Metaverse!,4424420,4.49,15539,3998,3.5 hours,English,Paid,Henrique Centieiro and Bee Lee,"57878358, 104160058",2,34,2021-12-04,2022-09-28,1299.0,449.0,Beginner Level,Finance & Accounting,Metaverse,Yes,The 1st-ever Fun Masterclass about the Metaverse Technology & Investing - You Don't Want To Miss This!,https://www.udemy.com/course/metaverse-masterclass-learn-everything-about-the-metaverse/,https://img-c.udemycdn.com/course/750x422/4424420_478f_2.jpg
Fundamentals of Insurance - 1,3001538,4.37,7875,3913,1 hour,English,Paid,Bassel Zeidan,100453762,1,12,2020-06-06,2022-08-22,1299.0,449.0,Beginner Level,Finance & Accounting,Insurance,Yes,Part 1,https://www.udemy.com/course/fundamentals-of-insurance/,https://img-c.udemycdn.com/course/750x422/3001538_f89d_7.jpg
QuickBooks Online 2022 & 2021 Start to Finish,1517986,4.09,75714,3653,155.5 hours,English,Paid,Robert (Bob) Steele,35991796,1,697,2018-01-25,2022-05-27,3499.0,449.0,All Levels,Business,QuickBooks Online,No,"Learn QuickBooks Online 2022 in a comprehensive online course taught by a practicing CPA, CGMA, CPI, with BS tax",https://www.udemy.com/course/quickbooks-online-2018-start-to-finish/,https://img-c.udemycdn.com/course/750x422/1517986_f8a9_3.jpg
Algorithmic Trading In Forex: Create Your First Forex Robot!,258232,4.64,24022,3567,6.5 hours,English,Paid,Kirill Eremenko and ForexBoat Team,"2364054, 24059364",2,43,2014-08-11,2022-10-25,3499.0,449.0,All Levels,Finance & Accounting,Forex,No,Trading With Forex Robots: Learn MQL4 Programming By Doing! Create Your First Algorithmic Trading System in MetaTrader 4,https://www.udemy.com/course/learn-mql4/,https://img-c.udemycdn.com/course/750x422/258232_52db_7.jpg
The Circular Economy,1511358,4.21,6779,3564,3 hours,English,Paid,Prof. Dr. Gordana Kierans,40233602,1,41,2018-07-12,2021-11-21,3499.0,449.0,All Levels,Business,Entrepreneurship Fundamentals,No,What and Where Are the Opportunities for Entrepreneurs?,https://www.udemy.com/course/the-circular-economy/,https://img-c.udemycdn.com/course/750x422/1511358_33b5_3.jpg
Accounting & Bookkeeping Masterclass - Beginner to Advanced,400858,4.6,86320,3430,12 hours,English,Paid,Irfan Sharif ACA ACCA,6899648,1,180,2015-02-05,2022-08-09,3499.0,449.0,All Levels,Finance & Accounting,Accounting,No,"Accounting, Bookkeeping Introduction, Accounting, Bookkeeping Entries, Accounting, Bookkeeping Adjustments & Reports",https://www.udemy.com/course/accounting-for-entrepreneurs/,https://img-c.udemycdn.com/course/750x422/400858_48be_9.jpg
"Comprehensive Guide to Financial Markets, Investing &Trading",765562,4.52,19422,3412,9 hours,English,Paid,Hari Swaminathan,597405,1,79,2016-02-29,2021-09-30,3399.0,649.0,Beginner Level,Finance & Accounting,Financial Trading,No,"A comprehensive (advanced) introduction to global financial markets, investing and trading in all financial assets",https://www.udemy.com/course/financial-markets-a-to-z-for-beginners/,https://img-c.udemycdn.com/course/750x422/765562_252a.jpg
Candlestick Patterns to Master Forex Trading Price Action,1297958,4.54,14849,3369,4 hours,English,Paid,Federico Sellitti,18593754,1,63,2017-09-02,2022-08-25,799.0,799.0,All Levels,Finance & Accounting,Candlestick Trading,Yes,Professional Forex Trading - Learn How to Trade Forex with Candlestick Analysis - Real Money Forex Trading Live Examples,https://www.udemy.com/course/candlestick-patterns-to-master-forex-trading-price-action/,https://img-c.udemycdn.com/course/750x422/1297958_cd44_2.jpg
Level I CFA® Prep Course 2022/2023 - Quantitative Methods,1785552,4.78,19849,3324,7 hours,English,Paid,"PrepNuggets | by Keith Tan, CFA",37489568,1,52,2018-07-10,2022-11-08,3399.0,449.0,All Levels,Finance & Accounting,CFA Chartered Financial Analyst,No,Deep dive into Quant with the Bestselling CFA® prep course provider | With visual learning + Quizzes,https://www.udemy.com/course/level-1-cfa-prep-course-quantitative-methods/,https://img-c.udemycdn.com/course/750x422/1785552_36c9_3.jpg
Investment Banking and Finance: Private Equity Finance,1554244,4.51,14834,3294,9 hours,English,Paid,"John Colley MBA, MA(Cantab)",799276,1,100,2018-02-19,2022-02-18,3499.0,449.0,All Levels,Finance & Accounting,Private Equity,Yes,"Investment Banking and Finance: Private Equity Finance Masterclass: Fundraising, Valuation, PE Deals from Entry to Exit",https://www.udemy.com/course/investment-banking-private-equity-101/,https://img-c.udemycdn.com/course/750x422/1554244_97b1.jpg
Algorithmic Trading & Quantitative Analysis Using Python,1644756,4.54,26183,3205,19.5 hours,English,Paid,Mayank Rasu,32086722,1,113,2019-05-12,2022-07-09,2299.0,449.0,Intermediate Level,Finance & Accounting,Algorithmic Trading,Yes,Build fully automated trading system and Implement quantitative trading strategies using Python,https://www.udemy.com/course/algorithmic-trading-quantitative-analysis-using-python/,https://img-c.udemycdn.com/course/750x422/1644756_7ee5_2.jpg
Financial Analysis and Financial Modeling using MS Excel,3432872,4.45,142377,3178,11.5 hours,English,Paid,Start-Tech Academy,60035391,1,95,2020-08-21,2022-11-02,1299.0,449.0,All Levels,Finance & Accounting,Financial Analysis,No,Perform financial analysis & financial modeling using Microsoft excel. For people who want to become a Financial Analyst,https://www.udemy.com/course/excel-for-financial-analysis-financial-modeling/,https://img-c.udemycdn.com/course/750x422/3432872_24b7_2.jpg
Financial Modeling for Startups & Small Businesses,1154754,4.47,62951,3174,11.5 hours,English,Paid,Evan Kimbrell and Symon He,"18187, 458462",2,92,2017-03-29,2022-10-20,3499.0,449.0,Beginner Level,Finance & Accounting,Financial Modeling,No,Learn the best practices for building practical financial models and forecasts for your startup business.,https://www.udemy.com/course/financial-modeling-for-startups-small-businesses/,https://img-c.udemycdn.com/course/750x422/1154754_cc5e_4.jpg
The Ultimate QuickBooks Pro Training Bundle - 70+ Hours,128082,4.63,21089,3166,72 hours,English,Paid,Simon Sez IT,254593,1,754,2013-12-05,2022-11-05,3499.0,449.0,Beginner Level,Office Productivity,QuickBooks Pro,Yes,"Master QuickBooks Pro with this training bundle consisting of 9 courses, 70+ hours, and over 700 videos.",https://www.udemy.com/course/the-ultimate-quickbooks-pro-training-bundle/,https://img-c.udemycdn.com/course/750x422/128082_5026_6.jpg
Financial Accounting - #1 Ranked University: Course 1 of 5,302562,4.7,24351,3157,25.5 hours,English,Paid,Norm Nemrow,71390,1,61,2014-10-02,2022-10-11,3499.0,449.0,All Levels,Finance & Accounting,Accounting,No,"Honored by the President of the United States for outstanding teaching, learn Accounting from the self-made millionaire.",https://www.udemy.com/course/learnaccountingforfree/,https://img-c.udemycdn.com/course/750x422/302562_c781_6.jpg
Weekly Options Trading - Credit Spreads & Iron Condors,627540,4.34,16734,3112,1 hour,English,Paid,Jeff Tompkins,10021106,1,33,2015-10-22,2021-11-09,3499.0,449.0,Intermediate Level,Finance & Accounting,Options Trading,No,My Blueprint for Trading Weekly Options,https://www.udemy.com/course/work-from-home-setup-your-own-options-trading-business/,https://img-c.udemycdn.com/course/750x422/627540_bb3c_7.jpg
Guide to Stock Trading with Candlestick & Technical Analysis,285638,4.41,49914,3042,4 hours,English,Paid,Luca Moschini and SharperTrades LCC,"734554, 62979440",2,58,2014-09-02,2022-11-03,3499.0,449.0,All Levels,Finance & Accounting,Stock Trading,No,"Stock Market Technical Analysis, Candlestick Trading & Volume Patterns for Day Trading, Swing Trading, Stock Investing",https://www.udemy.com/course/introduction-to-japanese-candlesticks/,https://img-c.udemycdn.com/course/750x422/285638_f7aa_19.jpg
Accounting–Financial Accounting Total-Beginners to Advanced,1574798,4.35,158091,2971,119 hours,English,Paid,Robert (Bob) Steele and Jane Clark,"35991796, 101285874",2,699,2018-03-05,2021-03-24,3499.0,449.0,All Levels,Finance & Accounting,Financial Accounting,No,"Including well over 100 hours of content, e-book (EPUB, MOBI, PDF) ,Excel worksheet, & PDF files, this is comprehensive",https://www.udemy.com/course/financial-accounting-accounting-cycle/,https://img-c.udemycdn.com/course/750x422/1574798_2fcd_6.jpg
Stock Market from Scratch for Complete Beginners,645956,4.35,16068,2889,6.5 hours,English,Paid,Jatin Taneja and Rajan Taneja,"14344448, 171806112",2,57,2016-01-06,2021-05-10,2299.0,449.0,Beginner Level,Finance & Accounting,Stock Options,Yes,The Complete Beginners Guide as to How You can Get Started with Stock Market,https://www.udemy.com/course/learn-stock-market-from-scratch-for-absolute-beginners/,https://img-c.udemycdn.com/course/750x422/645956_bd4f_5.jpg
The Credit Analyst Training course,1562686,4.37,10583,2873,2 hours,English,Paid,Ashish Agarwal,12237678,1,71,2018-02-21,2022-10-30,2899.0,449.0,All Levels,Finance & Accounting,Financial Analysis,No,"Learn the complete Credit Risk Analysis skills for jobs in Banks, Asset Management & Credit Rating Agencies",https://www.udemy.com/course/the-credit-analyst-skills-training-cast-course/,https://img-c.udemycdn.com/course/750x422/1562686_101c_2.jpg
Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,308696,4.44,13571,2850,5.5 hours,English,Paid,Kirill Eremenko and ForexBoat Team,"2364054, 24059364",2,60,2015-10-28,2022-10-25,3499.0,449.0,Beginner Level,Finance & Accounting,MetaTrader 4,Yes,Learn All The Secrets To The Meta Trader 4 Forex Trading Platform. Learn How To Use Metatrader4 For Forex Trading.,https://www.udemy.com/course/metatrader4/,https://img-c.udemycdn.com/course/750x422/308696_cba8_2.jpg
Investment Analysis & Portfolio Management - Core Finance,1802334,4.49,15809,2819,8 hours,English,Paid,Fervent #LearnWithDistinction and Support from Fervent,"44544844, 78723408",2,50,2018-10-26,2022-11-04,5200.0,649.0,All Levels,Finance & Accounting,Financial Analysis,Yes,Financial Analysis Done Right - Rigorously Analyse Investments & Manage Portfolios using Excel® & Google Sheets,https://www.udemy.com/course/investment-analysis-portfolio-management/,https://img-c.udemycdn.com/course/750x422/1802334_300e_5.jpg
Understand Banks & Financial Markets,109988,4.43,10323,2824,3 hours,English,Paid,Michiel van den Broek,689040,1,34,2013-12-19,2015-09-24,2299.0,449.0,All Levels,Finance & Accounting,Financial Markets,No,"The world of financial markets: participants, products, trading motives, pricing and structure",https://www.udemy.com/course/the-banking-fundamentals-course/,https://img-c.udemycdn.com/course/750x422/109988_0b7b_15.jpg
The Complete Technical Analysis Trading Course (2022),1899814,4.43,12854,2803,9.5 hours,English,Paid,Wealthy Education,8411060,1,110,2018-09-10,2022-10-09,3499.0,449.0,All Levels,Finance & Accounting,Technical Analysis (finance),No,"Master Technical Analysis, Candlesticks & Chart Patterns For Forex, Stock Trading, Options Trading & Fibonacci Trading",https://www.udemy.com/course/the-complete-technical-analysis-course/,https://img-c.udemycdn.com/course/750x422/1899814_c458.jpg
Crypto Trading Investing 101: Buy Sell Trade Cryptocurrency,1493516,4.66,32135,2694,7 hours,English,Paid,Luca Moschini and SharperTrades LCC,"734554, 62979440",2,92,2018-01-15,2022-11-04,3499.0,449.0,All Levels,Finance & Accounting,Cryptocurrency,No,"Technical analysis for day trading, swing trading and investing in cryptocurrencies (Bitcoin, Ethereum and altcoins)",https://www.udemy.com/course/crypto-trading-101-how-trade-cryptocurrencies-for-profit/,https://img-c.udemycdn.com/course/750x422/1493516_761c_6.jpg
ADVANCED Swing Trading Strategy- Forex Trading/Stock Trading,1400902,4.58,12027,2661,5 hours,English,Paid,Syed Rahman,34965828,1,52,2017-10-23,2022-10-28,3499.0,449.0,All Levels,Finance & Accounting,Swing Trading,No,Learn Swing Trading - A Technical Analysis Based Highly PROFITABLE Forex Trading & Stock Trading Strategy That Works!,https://www.udemy.com/course/advanced-swing-trading-strategy-master-of-all-strategies/,https://img-c.udemycdn.com/course/750x422/1400902_eb12_18.jpg
Company Valuation & Financial Modeling,1349394,4.42,13817,2642,6 hours,English,Paid,Ashish Agarwal,12237678,1,141,2017-09-28,2022-03-26,2899.0,449.0,All Levels,Finance & Accounting,Company Valuation,No,"Learn comprehensive financial modeling, forecasting and business valuation techniques for Finance professionals",https://www.udemy.com/course/the-valuation-analyst-skills-training-vast-course/,https://img-c.udemycdn.com/course/750x422/1349394_951e_2.jpg
Crypto Condensed: The Complete Guide To Bitcoin (2022),380970,4.56,30160,2630,6.5 hours,English,Paid,Ravinder Deol and Buidl School,"8820730, 44850188",2,80,2015-01-09,2021-06-23,3399.0,449.0,All Levels,Finance & Accounting,Bitcoin,No,Enroll On This Complete Bitcoin Course Which Will Help You Master Bitcoin & Join The Ecosystem!,https://www.udemy.com/course/bitcoin-for-beginners/,https://img-c.udemycdn.com/course/750x422/380970_b5b4_42.jpg
Accounting - A Brief Introduction - in 60 Minutes,754028,4.1,26704,2598,1 hour,English,Paid,"BrainyMoney and Son Han, CFA, CPA",16412644,1,17,2016-02-24,2016-03-08,1299.0,449.0,Beginner Level,Finance & Accounting,Financial Accounting,No,Learn the basics of financial accounting in one hour!,https://www.udemy.com/course/accounting-in-less-then-one-hour/,https://img-c.udemycdn.com/course/750x422/754028_c817_6.jpg
"Cryptocurrency: Complete Bitcoin, Ethereum, Altcoins! (8 HR)",1349152,4.65,52003,2577,8 hours,English,Paid,"Steve Ballinger, MBA",10634862,1,74,2017-09-28,2022-11-02,3499.0,449.0,All Levels,Finance & Accounting,Cryptocurrency,No,Bitcoin & Other Cryptocurrency Is Growing Fast. Master Cryptocurrency Use & Successful Investing In Bitcoin & Altcoins!,https://www.udemy.com/course/cryptocurrency-complete-bitcoin-ethereum-course/,https://img-c.udemycdn.com/course/750x422/1349152_760e_3.jpg
Seeing the Big Picture: Understanding Financial Statements,386922,4.48,8381,2548,43 mins,English,Paid,Kevin Cope,3662070,1,14,2015-01-07,2015-01-07,2299.0,2299.0,All Levels,Finance & Accounting,Financial Statement,No,Learn the key measures to look for on a financial statement so you can build your credibility and grow your company.,https://www.udemy.com/course/seeing-the-big-picture-financial-statements-made-easy/,https://img-c.udemycdn.com/course/750x422/386922_7346_2.jpg
Personal Finance Masterclass - Easy Guide to Better Finances,787836,4.53,38075,2540,7.5 hours,English,Paid,Phil Ebiner and Michael Moyer and Video School,"317821, 18644238, 19701574",3,168,2016-04-12,2022-07-26,799.0,449.0,All Levels,Finance & Accounting,Personal Finance,No,"Your complete personal finance guide to understanding finances. Save more, invest smarter, reduce loans, retire earlier!",https://www.udemy.com/course/personal-finance-masterclass/,https://img-c.udemycdn.com/course/750x422/787836_9930_4.jpg
The Complete NFT Course - Learn Everything About NFTs,3959190,4.49,17613,2533,5 hours,English,Paid,Henrique Centieiro and Bee Lee,"57878358, 104160058",2,49,2021-04-07,2022-09-29,999.0,449.0,All Levels,Finance & Accounting,NFT (Non-Fungible Tokens),No,"Learn about NFT use cases, NFT Smart Contracts, NFT Minting, IPFS storage, Investing, Selling NFTs and NFT Security",https://www.udemy.com/course/the-complete-nft-course-learn-everything-about-nfts/,https://img-c.udemycdn.com/course/750x422/3959190_1c37_3.jpg
Digital Banking 2022 - Masterclass & Introduction to Fintech,2990476,4.46,7914,2473,9.5 hours,English,Paid,Rian Chapman,100971858,1,46,2020-04-28,2022-10-24,3499.0,449.0,All Levels,Finance & Accounting,Banking,No,"A complete Digital Banking and Fintech course with 10+ hours of videos, assignments, artefacts and quizzes.",https://www.udemy.com/course/digital-banking-masterclass/,https://img-c.udemycdn.com/course/750x422/2990476_3f83_2.jpg
"Technical Analysis Mastery Stock Trading,Forex , Investing",3528104,4.72,49601,2448,3 hours,English,Paid,Haris Khan,134004448,1,43,2020-11-30,2020-12-20,3499.0,449.0,All Levels,Finance & Accounting,Stock Trading,No,"Learn Technical Analysis for Stock Trading , Investing , Forex , Cryptocurrency , Day Trading , Stock Market",https://www.udemy.com/course/technical-analysis-mastery-stock-trading-forex-investing/,https://img-c.udemycdn.com/course/750x422/3528104_3cda.jpg
"Algorithmic Trading: Backtest, Optimize & Automate in Python",2072360,4.51,17366,2449,10 hours,English,Paid,Mohsen Hassan and Ilyass Tabiai and bloom team,"33900490, 60198012, 78215910",3,55,2019-03-03,2022-04-11,3499.0,449.0,All Levels,Finance & Accounting,Algorithmic Trading,No,Learn How to Use and Manipulate Open Source Code in Python so You can Fully Automate a Cryptocurrency Trading Strategy.,https://www.udemy.com/course/algorithmic-trading-in-python/,https://img-c.udemycdn.com/course/750x422/2072360_cd58_5.jpg
"Tax Preparation and Law 2022, 2021, 2020, 2019 & 2018",2105458,4.53,15880,2439,134 hours,English,Paid,Robert (Bob) Steele,35991796,1,795,2019-01-10,2022-08-28,3499.0,449.0,All Levels,Business,Tax Preparation,Yes,Income tax preparation Form 1040 and supporting schedules taught by a Certified Public Accountant (CPA),https://www.udemy.com/course/tax-preparation-and-law-2018-2019-income-tax/,https://img-c.udemycdn.com/course/750x422/2105458_c48e_2.jpg
Stock Market For Beginners - How To Start Investing Today,1252312,4.38,10559,2440,2.5 hours,English,Paid,Jari Roomer,29579790,1,48,2017-08-03,2022-02-11,3499.0,449.0,Beginner Level,Finance & Accounting,Stock Trading,No,Investing 101 : Learn The Essentials To Invest Successfully In The Stock Market. Invest With Confidence & Gain Freedom,https://www.udemy.com/course/stock-market-for-beginners-how-to-start-investing-today/,https://img-c.udemycdn.com/course/750x422/1252312_92f0_3.jpg
Banking Credit Analysis Process (for Bankers),260066,4.43,12402,2318,44 hours,English,Paid,"Raja Natarajan, B.Com., PGDBA, FCA",2262194,1,474,2014-07-12,2022-10-26,3499.0,449.0,Beginner Level,Finance & Accounting,Credit Analysis,Yes,"Course for Bankers, Consultants and managers to Understand Credit Analysis Process from Indian Context.",https://www.udemy.com/course/credit-analysis-process/,https://img-c.udemycdn.com/course/750x422/260066_a43b_3.jpg
Stock Market Trading: The Complete Technical Analysis Course,3774922,4.51,20841,2307,12.5 hours,English,Paid,"Steve Ballinger, MBA",10634862,1,118,2021-02-06,2022-11-02,3499.0,449.0,All Levels,Finance & Accounting,Technical Analysis (finance),No,"Stock Market Technical Analysis, Day Trading, PT Technical Analysis Trading, Candlestick, Options, Swing Trading, Chart",https://www.udemy.com/course/stock-market-trading-investing-complete-technical-analysis-course/,https://img-c.udemycdn.com/course/750x422/3774922_9454.jpg
Level 1 CFA® Exam Prep Bootcamp (Part 1/2),2626524,4.67,16900,2290,26 hours,English,Paid,"365 Careers and Ivan Kitov, CFA","8280056, 77357702",2,373,2019-10-28,2022-03-31,3499.0,449.0,All Levels,Finance & Accounting,CFA Chartered Financial Analyst,Yes,"Level 1 CFA® Bootcamp: Ethics, Quantiative Methods, Corporate Finance, Economics, and Alternative Investments",https://www.udemy.com/course/level-1-cfa-exam-prep-bootcamp/,https://img-c.udemycdn.com/course/750x422/2626524_f8a6_4.jpg
The Complete Day Trading Course (Updated 2022),1989694,4.21,11199,2253,10 hours,English,Paid,Wealthy Education,8411060,1,112,2018-12-04,2022-10-09,3499.0,449.0,All Levels,Finance & Accounting,Day Trading,No,"Day Trading & Technical Analysis System For Intraday Trading Stocks, Forex, Crypto, Options Trading & Financial Trading",https://www.udemy.com/course/the-complete-day-trading-course/,https://img-c.udemycdn.com/course/750x422/1989694_8ae8.jpg
Fundamentals of Insurance - 2,3697704,4.42,4280,2251,27 mins,English,Paid,Bassel Zeidan,100453762,1,12,2021-01-30,2022-09-01,1299.0,449.0,Beginner Level,Finance & Accounting,Insurance,No,Part 2,https://www.udemy.com/course/fundamentals-of-insurance-2/,https://img-c.udemycdn.com/course/750x422/3697704_bc53_6.jpg
Blockchain Development on Hyperledger Fabric using Composer,1332572,4.92,11141,2227,8.5 hours,English,Paid,Rajeev Sakhuja,16296260,1,89,2018-01-18,2020-07-12,1699.0,449.0,Intermediate Level,IT & Software,Blockchain,No,Learn to develop Network Applications on Hyperledger Fabric & Composer Technology,https://www.udemy.com/course/hyperledger/,https://img-c.udemycdn.com/course/750x422/1332572_4b73_19.jpg
Advanced Forex Trading - Ichimoku Trading Strategy Explained,1867704,4.69,8501,2220,3 hours,English,Paid,Federico Sellitti,18593754,1,45,2018-10-29,2022-08-25,799.0,799.0,All Levels,Finance & Accounting,Financial Trading,No,"Ichimoku Trading - A Complete Strategy that You Can Apply to Forex Trading, Stock Trading and other Financial Markets!",https://www.udemy.com/course/advanced-forex-trading-ichimoku-trading-strategy-explained/,https://img-c.udemycdn.com/course/750x422/1867704_4536.jpg
Investing 101: The Complete Online Investing Course 2022,353044,3.75,13339,2207,9 hours,English,Paid,Wealthy Education,8411060,1,99,2014-11-28,2022-10-09,5200.0,649.0,All Levels,Finance & Accounting,Investing,No,Copy & Paste Investing System - Profitable Passive Income & ETF Investing Strategies For Growing Your Wealth Wisely!,https://www.udemy.com/course/online-investing-guide/,https://img-c.udemycdn.com/course/750x422/353044_f92d_3.jpg
"Forex Strategies: Kelly Criterion, Larry Williams and more!",308694,4.59,13995,2203,3.5 hours,English,Paid,Kirill Eremenko and ForexBoat Team,"2364054, 24059364",2,35,2015-02-19,2022-10-25,3499.0,449.0,All Levels,Finance & Accounting,Forex,No,"Forex Trading Strategies: Be Smart With The Larry Williams Formula, Fixed Ratio Method, and Kelly Criterion In Forex",https://www.udemy.com/course/money-management/,https://img-c.udemycdn.com/course/750x422/308694_186e_5.jpg
course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
The Complete Financial Analyst Course 2022,648826,4.62,360808,70934,20.5 hours,English,Paid,365 Careers,8280056,1,344,2016-01-21,2022-10-12,3499.0,449.0,All Levels,Finance & Accounting,Financial Analysis,Yes,"Excel, Accounting, Financial Statement Analysis, Business Analysis, Financial Math, PowerPoint: Everything is Included!",https://www.udemy.com/course/the-complete-financial-analyst-course/,https://img-c.udemycdn.com/course/750x422/648826_f0e5_4.jpg
The Complete Foundation Stock Trading Course,1288044,4.58,189777,46600,9.5 hours,English,Paid,Mohsen Hassan and bloom team,"33900490, 78215910",2,41,2017-08-25,2022-04-11,3499.0,449.0,All Levels,Finance & Accounting,Stock Trading,Yes,"Learn To Trade The Stock Market. #1 Trading course. Inc: Technical Analysis, Candlesticks, Stocks, Day Trading +++",https://www.udemy.com/course/foundation-course/,https://img-c.udemycdn.com/course/750x422/1288044_d262_5.jpg
Beginner to Pro in Excel: Financial Modeling and Valuation,321410,4.6,184008,43307,16.5 hours,English,Paid,365 Careers,8280056,1,299,2014-11-25,2022-11-02,3499.0,449.0,All Levels,Finance & Accounting,Financial Modeling,Yes,Financial Modeling in Excel that would allow you to walk into a job and be a rockstar from day one!,https://www.udemy.com/course/beginner-to-pro-in-excel-financial-modeling-and-valuation/,https://img-c.udemycdn.com/course/750x422/321410_d9c5_4.jpg
