course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Ask Better Questions - Build Better Relationships,285934,4.51,64306,27225,2 hours,English,Paid,Richard Lock,5297180,1,37,2014-09-12,2022-10-31,3099.0,449.0,All Levels,Business,Relationship Building,Yes,Asking questions connects and engages; deepens & strengthens our relationships. Good questions reduce tension & conflict,https://www.udemy.com/course/build-better-relationships/,https://img-b.udemycdn.com/course/750x422/285934_4aac_2.jpg
The Project Management Course: Beginner to PROject Manager,1978132,4.62,99622,27023,7.5 hours,English,Paid,365 Careers,8280056,1,100,2018-10-25,2022-08-11,3499.0,449.0,All Levels,Business,Project Management,Yes,The Complete Course for becoming a Successful Project Manager,https://www.udemy.com/course/the-project-management-course-beginner-to-project-manager/,https://img-b.udemycdn.com/course/750x422/1978132_e90d_5.jpg
How to Start an Amazon FBA Store on a Tight Budget,560388,4.59,101897,25982,11 hours,English,Paid,Theo McArthur,14368254,1,126,2015-11-01,2022-10-20,3499.0,449.0,All Levels,Business,Amazon FBA,Yes,"The complete Amazon selling blueprint. Start a brand new career today, even if you are on a very small start-up budget.",https://www.udemy.com/course/sell-on-amazon-as-small-start-up/,https://img-b.udemycdn.com/course/750x422/560388_91e3_3.jpg
Beginning Project Management: Project Management Level One,946742,4.52,83334,25019,3.5 hours,English,Paid,Joseph Phillips,8912846,1,45,2016-09-04,2021-11-09,2899.0,449.0,Beginner Level,Business,Project Management,No,Project Management: Growing a Successful Career as a Project Manager,https://www.udemy.com/course/beginning-project-management-project-management-level-one/,https://img-b.udemycdn.com/course/750x422/946742_7dc0_2.jpg
Active Listening: You Can Be a Great Listener,3438904,4.6,45664,24338,2.5 hours,English,Paid,Lauren Powers,96496142,1,43,2020-09-01,2022-03-06,3399.0,449.0,All Levels,Business,Listening Skills,Yes,"Improve your reactive habits, define your listening mindset, amplify your curiosity, & add value as a great listener",https://www.udemy.com/course/active-listening-you-can-be-a-great-listener/,https://img-b.udemycdn.com/course/750x422/3438904_aad7.jpg
Smart Tips: Communication,2390192,4.58,58828,23494,3 hours,English,Paid,Deborah Grayson Riegel,7530678,1,61,2019-07-19,2022-01-22,7900.0,7900.0,All Levels,Business,Communication Skills,No,"Communicate with impact, master presentation skills, give/receive effective feedback, and navigate tricky conversations.",https://www.udemy.com/course/communicatebrilliantly/,https://img-b.udemycdn.com/course/750x422/2390192_411b_3.jpg
Better Business Writing Skills,632738,4.65,74121,23315,3.5 hours,English,Paid,Mark Morris,15323048,1,66,2017-09-13,2022-05-22,3499.0,449.0,All Levels,Business,Business Writing,Yes,"Learn the skills, tips and tricks of persuasive writing and great content writing from a professional speechwriter",https://www.udemy.com/course/betterbusinesswriting/,https://img-b.udemycdn.com/course/750x422/632738_f556_8.jpg
Consulting Approach to Problem Solving,1037646,4.44,56568,23172,1.5 hours,English,Paid,Piotr Gawlicki,27838074,1,18,2017-03-02,2021-03-16,3399.0,449.0,Beginner Level,Business,Management Consulting,No,Solving business problems and business cases using hypothesis-based problem solving - method of top consulting firms,https://www.udemy.com/course/consulting-approach-to-problem-solving/,https://img-b.udemycdn.com/course/750x422/1037646_193c_22.jpg
"Communicate for Business: Write, Email, Close the Loop",481434,4.54,53317,23122,1 hour,English,Paid,Eleventure Team,11204878,1,36,2015-04-29,2017-10-24,799.0,449.0,All Levels,Business,Email Marketing,No,"Write clearly & concisely in email and all business contexts, then design a communication plan to make sure it sticks.",https://www.udemy.com/course/communicate-for-business-write-email-close-the-loop/,https://img-b.udemycdn.com/course/750x422/481434_ec6e.jpg
Complete Introduction to Microsoft Power BI [2022 Edition],468172,4.57,76629,22259,7 hours,English,Paid,Ian Littlejohn,6319698,1,82,2015-11-04,2022-07-13,3399.0,449.0,All Levels,Business,Microsoft Power BI,No,"A comprehensive guide on how to import, transform & visualise data with Power BI, with practical exercises & case study.",https://www.udemy.com/course/powerful-reports-and-dashboards-with-microsoft-powerbi/,https://img-b.udemycdn.com/course/750x422/468172_d1c0_13.jpg
Cross-Cultural Communication: How To Flex Your Style,1366348,4.4,38594,22029,1 hour,English,Paid,Life Progression Project and Lorraine Wiseman,"18711242, 33151704",2,32,2017-10-06,2020-11-18,3499.0,449.0,All Levels,Business,Communication Skills,No,"Cross-Cultural Communication: Using Language Appropriately, Expressions, Gestures & Cues, Cultural Profiles & more!",https://www.udemy.com/course/cross-cultural-communication-how-to-flex-your-style/,https://img-b.udemycdn.com/course/750x422/1366348_9ff2_5.jpg
Security Awareness Training,536482,4.57,38630,21773,2 hours,English,Paid,Michael Biocchi,13726530,1,20,2015-07-06,2022-04-27,799.0,449.0,Beginner Level,Business,Cyber Security Awareness,Yes,A basic guide to staying safe online and to introduce new knowledge to people about internet security and privacy.,https://www.udemy.com/course/security-awareness-training/,https://img-b.udemycdn.com/course/750x422/536482_9403_5.jpg
Mastering Collaboration: Work together for the best results,1426934,4.37,52373,20543,1 hour,English,Paid,PracticalGrowth,27083724,1,17,2017-11-15,2022-10-20,3399.0,449.0,All Levels,Business,Business Collaboration,No,"Learn how to assemble, lead, & organize collaborative teams & create a thriving culture of business collaboration",https://www.udemy.com/course/mastering-collaboration-work-together-for-the-best-results/,https://img-b.udemycdn.com/course/750x422/1426934_ed2c_2.jpg
Sales Training: Practical Sales Techniques,563478,4.57,65060,20349,2 hours,English,Paid,Chris Croft,12250180,1,31,2015-09-13,2020-03-28,3399.0,449.0,All Levels,Business,Sales Skills,Yes,"Sales Hacking: Essential sales skills, sales strategies and sales techniques to sell just about anything!",https://www.udemy.com/course/master-successful-selling/,https://img-b.udemycdn.com/course/750x422/563478_2c35.jpg
