course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Past Lives Diploma - Exploring The Past To Heal The Present,1178202,4.6,9187,1635,2 hours,English,Paid,Dr Karen E Wells,23345822,1,17,2017-04-14,2021-06-05,3299.0,449.0,All Levels,Lifestyle,Past Lives,No,Accredited Course enabling yourself or your clients to let go & heal the energy of Past Lives with Past Life Regression,https://www.udemy.com/course/past-lives-explore-the-past-to-heal-the-present/,https://img-c.udemycdn.com/course/750x422/1178202_8fe8_2.jpg
The Beginner's Guide to Color Theory for Digital Artists,1338298,4.72,7882,1604,3 hours,English,Paid,Kurt Michael Russell,4431282,1,21,2018-02-02,2018-02-02,2299.0,449.0,All Levels,Lifestyle,Color Theory,Yes,Let's go beyond the color wheel. Learn how to practically apply color theory to your art & stop being afraid of color!,https://www.udemy.com/course/colortheory/,https://img-c.udemycdn.com/course/750x422/1338298_1d82_3.jpg
Masterclass of Realistic Drawing and Shading Human Features,2236156,4.65,14407,1596,30.5 hours,English,Paid,Ian Xiang and Ava Moradi,"8748902, 64454102",2,80,2019-03-21,2022-10-14,3499.0,449.0,All Levels,Lifestyle,Drawing,No,"Realistic Human Feature Drawing, Hachure and Shading with Pencil, Charcoal and Brush Techniques - Beginner to Advanced",https://www.udemy.com/course/masterclass-of-realistic-drawing-and-shading-human-features/,https://img-c.udemycdn.com/course/750x422/2236156_e14f_4.jpg
Sewing 101,634744,4.62,12404,1597,2.5 hours,English,Paid,Margaret Smith,3926676,1,55,2016-02-26,2019-10-11,1299.0,449.0,Beginner Level,Lifestyle,Sewing,Yes,Building A Strong Sewing Foundation,https://www.udemy.com/course/sewing-101-1/,https://img-c.udemycdn.com/course/750x422/634744_e693.jpg
#2 Bake Artisan Sourdough Bread Like a Professional,383612,4.31,11075,1562,4 hours,English,Paid,Teresa L Greenway,1718672,1,85,2015-04-06,2020-05-12,3399.0,449.0,All Levels,Lifestyle,Sourdough Bread Baking,Yes,Baking the best bread means baking real Sourdough Bread. NO KNEAD bread -  video baking classes in your own home.,https://www.udemy.com/course/rediscover-real-artisan-sourdough-baking/,https://img-c.udemycdn.com/course/750x422/383612_5575_5.jpg
Perfect French Macarons #1 - Simple to Sensational,1215282,4.76,6007,1547,3.5 hours,English,Paid,Cake Nuvo - Online Baking School and Irit Ishai,"28140676, 28162748",2,33,2017-06-27,2021-08-30,3499.0,449.0,All Levels,Lifestyle,Cookie Baking,Yes,"Master the art of baking amazing macaron cookies consistently, and create stunning macaron towers and plated desserts",https://www.udemy.com/course/perfect-french-macarons/,https://img-c.udemycdn.com/course/750x422/1215282_fcc3.jpg
Animal & Pet Reiki Energy Healing Certification Course,1018912,4.81,8315,1517,1.5 hours,English,Paid,Melissa Crowhurst,23121946,1,27,2017-01-15,2022-09-27,3699.0,449.0,All Levels,Lifestyle,Animal Reiki,No,Animal & Pet Reiki using energy healing is both easy to do and rewarding for all! Obtain certification upon completion!,https://www.udemy.com/course/animal-pet-reiki-master-energy-healer/,https://img-c.udemycdn.com/course/750x422/1018912_d3aa_2.jpg
Travel Writing: Explore the World & Publish Your Stories!,203644,4.63,10944,1479,3.5 hours,English,Paid,Dave Fox,2858322,1,26,2014-05-27,2021-10-07,2999.0,449.0,All Levels,Lifestyle,Writing,Yes,"Highest Rated Travel Writing Course ~ Ranked #4 on Buzzfeeds List of ""23 of the Coolest Online Classes"" on this website.",https://www.udemy.com/course/travel-writing-class/,https://img-c.udemycdn.com/course/750x422/203644_b220_12.jpg
Indian Culinary World - Master the art of Indian Cooking,465334,4.43,9668,1474,4 hours,English,Paid,Jyoti Sawant,12033440,1,78,2016-01-01,2020-01-28,3399.0,449.0,All Levels,Lifestyle,Indian Cooking,No,"Secrets of cooking delicious Indian food, from SizzlingPots  - join 8000+ students in 125 countries in this masterclass!",https://www.udemy.com/course/indianculinaryworld/,https://img-c.udemycdn.com/course/750x422/465334_4dc1_8.jpg
Learn to Draw - BEGINNER to ADVANCED Sketching Course,2650180,4.26,6400,1463,9.5 hours,English,Paid,Ali Haider Rehman,41105646,1,26,2019-11-21,2019-12-02,3499.0,449.0,All Levels,Lifestyle,Sketching,No,Learn the #1 most important building block of all Art,https://www.udemy.com/course/sketching-course-by-ali/,https://img-c.udemycdn.com/course/750x422/2650180_5eba_2.jpg
How to Make Candles - Candle Making for Beginners,1254672,4.28,7144,1461,4 hours,English,Paid,Shona O'Connor and Howorama Inc.,"5905206, 189742268",2,60,2017-10-24,2021-08-22,3499.0,449.0,Beginner Level,Lifestyle,Candle Making,No,"Quickly and easily make a wide range of fabulous looking, amazing smelling candles, for personal use and gifts",https://www.udemy.com/course/how-to-make-candles/,https://img-c.udemycdn.com/course/750x422/1254672_744a.jpg
Drawing and Sketching for Beginners,382394,4.34,7621,1454,3.5 hours,English,Paid,Robin Slee | Art | Illustration | iPad | Software Development,2231962,1,39,2015-01-27,2020-05-06,1299.0,449.0,Beginner Level,Lifestyle,Drawing,No,Learn how to sketch and draw with easy to follow videos and exercises. No experience required!,https://www.udemy.com/course/sketching-for-beginners/,https://img-c.udemycdn.com/course/750x422/382394_63fa_7.jpg
Reiki and Colour Therapy,1175626,4.83,10424,1452,2.5 hours,English,Paid,Lisa Powers and Libby Seery Founder of Renaissance Life Therapies,"779778, 7479160",2,47,2017-04-25,2018-05-08,3499.0,449.0,All Levels,Lifestyle,Reiki,Yes,Expanding Your Awareness,https://www.udemy.com/course/reiki-and-colour-therapy/,https://img-c.udemycdn.com/course/750x422/1175626_a5b7_3.jpg
