course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
The Complete Cyber Security Course : Hackers Exposed!,614772,4.5,248026,45211,12 hours,English,Paid,Nathan House,15858120,1,124,2016-06-13,2021-12-09,3499.0,449.0,All Levels,IT & Software,Cyber Security,Yes,"Volume 1 : Become a Cyber Security Specialist, Learn How to Stop Hackers, Prevent Hacking,  Learn IT Security &  INFOSEC",https://www.udemy.com/course/the-complete-internet-security-privacy-course-volume-1/,https://img-b.udemycdn.com/course/750x422/614772_233b_9.jpg
CompTIA Security+ (SY0-601) Complete Course & Exam,2015076,4.7,164894,42454,21.5 hours,English,Paid,Jason Dion • 1 Million+ Enrollments Worldwide and Dion Training Solutions • ATO for ITIL & PRINCE2 and Dion Training Solutions • ATO for ITIL & PRINCE2,"27592028, 53797544, 155034650",3,274,2019-01-23,2022-07-27,3499.0,449.0,All Levels,IT & Software,CompTIA Security+,Yes,CompTIA Security+ (SY0-601) Bootcamp - Your preparation for the world's best cybersecurity certification!,https://www.udemy.com/course/securityplus/,https://img-b.udemycdn.com/course/750x422/2015076_2944_5.jpg
Docker for the Absolute Beginner - Hands On - DevOps,1332278,4.62,165046,39294,4.5 hours,English,Paid,Mumshad Mannambeth and KodeKloud Training,"31303958, 61457358",2,53,2017-09-07,2022-10-05,3499.0,449.0,Beginner Level,IT & Software,Docker,Yes,Learn Docker with Hands On Coding Exercises. For beginners in DevOps,https://www.udemy.com/course/learn-docker/,https://img-b.udemycdn.com/course/750x422/1332278_4ea6_5.jpg
The Complete Oracle SQL Certification Course,866196,4.56,147028,38555,16.5 hours,English,Paid,Imtiaz Ahmad,7315098,1,71,2016-07-29,2021-11-07,3499.0,449.0,All Levels,IT & Software,Oracle SQL,Yes,"Don't Just Learn the SQL Language, Become Job-Ready and Launch Your Career as a Certified Oracle SQL Developer!",https://www.udemy.com/course/the-complete-oracle-sql-certification-course/,https://img-b.udemycdn.com/course/750x422/866196_be1d.jpg
The Complete Networking Fundamentals Course. Your CCNA start,751094,4.62,176983,36987,79.5 hours,English,Paid,David Bombal,794308,1,682,2016-03-06,2022-11-05,799.0,449.0,Beginner Level,IT & Software,IT Networking Fundamentals,Yes,Learn about networking and start your journey to Cisco 200-301 Certification.,https://www.udemy.com/course/complete-networking-fundamentals-course-ccna-start/,https://img-b.udemycdn.com/course/750x422/751094_fb27_2.jpg
Learn Linux in 5 Days and Level Up Your Career,256758,4.52,163033,36977,13.5 hours,English,Paid,Jason Cannon,278531,1,84,2014-07-10,2022-11-01,3499.0,449.0,All Levels,IT & Software,Linux,No,Use the in-demand Linux skills you learn in this course to get promoted or start a new career as a Linux professional.,https://www.udemy.com/course/learn-linux-in-5-days/,https://img-b.udemycdn.com/course/750x422/256758_e35d_5.jpg
Blockchain and Bitcoin Fundamentals,1151036,4.62,112233,36490,3 hours,English,Paid,George Levy,15387126,1,40,2017-03-26,2022-11-08,3299.0,449.0,Beginner Level,IT & Software,Bitcoin,Yes,Learn the key elements of blockchain and Bitcoin in this bestselling video course and accompanying PDF glossary.,https://www.udemy.com/course/blockchain-and-bitcoin-fundamentals/,https://img-b.udemycdn.com/course/750x422/1151036_64b6_6.jpg
AZ-104 Microsoft Azure Administrator Exam Prep - OCT 2022,802576,4.57,164956,33601,13 hours,English,Paid,Scott Duffy  • 800.000+ Students and Software Architect.ca,"58935, 54660548",2,167,2017-05-12,2022-10-29,1699.0,449.0,Intermediate Level,IT & Software,Microsoft Certification,Yes,Prove your AZ-104 Microsoft Azure Administrator skills to the world. Updated.,https://www.udemy.com/course/70533-azure/,https://img-b.udemycdn.com/course/750x422/802576_ef22_6.jpg
Ansible for the Absolute Beginner - Hands-On - DevOps,1209412,4.55,124235,31907,2.5 hours,English,Paid,Mumshad Mannambeth and KodeKloud Training,"31303958, 61457358",2,35,2017-05-25,2022-10-19,3399.0,449.0,Beginner Level,IT & Software,Ansible,Yes,This course introduces Ansible to the absolute beginner in DevOps. Practice Ansible with coding exercises in browser.,https://www.udemy.com/course/learn-ansible/,https://img-b.udemycdn.com/course/750x422/1209412_842c_7.jpg
Introduction to Service Management with ITIL 4,2636008,4.46,91905,31629,2 hours,English,Paid,Jason Dion • 1 Million+ Enrollments Worldwide and Dion Training Solutions • ATO for ITIL & PRINCE2 and Dion Training Solutions • ATO for ITIL & PRINCE2,"27592028, 53797544, 155034650",3,24,2019-11-04,2022-10-05,2299.0,449.0,Beginner Level,IT & Software,IT Service Management,Yes,"Learn about service management, four dimensions, guiding principles, service value system, and ITSM best practices",https://www.udemy.com/course/service-management-itil-4/,https://img-b.udemycdn.com/course/750x422/2636008_6f59_3.jpg
