course_title,course_id,course_avg_ratings,num_course_subscribers,num_course_reviews,course_length,course_language,course_type,course_instructor,course_instructor_id,num_course_instructor,num_course_lectures,course_publsihed_date,course_updated_date,course_list_price_inr,course_current_price_inr,course_instructional_level,course_category,course_label,is_course_bestseller,course_headline,course_url,course_image_url
Forensic Psychology - ACCREDITED CERTIFICATE,1164384,4.5,14901,3424,2 hours,English,Paid,"Elmira Strange, MPhil, Dip",17111598,1,21,2017-04-13,2022-09-20,3499.0,449.0,Beginner Level,Teaching & Academics,Psychology,Yes,"Become a specialist in criminal investigations and forensic profiling, start your career and add certificate to resume!",https://www.udemy.com/course/forensic-psychology/,https://img-c.udemycdn.com/course/750x422/1164384_4241_2.jpg
IELTS Vocabulary: Learn 400 Essential Words for IELTS,749942,4.61,24629,3421,13 hours,English,Paid,"Charles Cornelius, MA, CertEd & CELTA",15713282,1,68,2016-02-05,2022-07-14,5200.0,649.0,Intermediate Level,Teaching & Academics,IELTS,No,"Improve your IELTS Band Score by learning key words for the IELTS Writing, Speaking, Reading and Listening Tests",https://www.udemy.com/course/ielts-vocab-builder-002/,https://img-c.udemycdn.com/course/750x422/749942_7039_7.jpg
Essential Business English,1417554,4.53,14079,3359,3 hours,English,Paid,Jeffrey Hill,10695504,1,52,2017-11-14,2021-03-19,1699.0,449.0,Intermediate Level,Teaching & Academics,Business English,No,Learn the English you need to communicate effectively in everyday professional situations,https://www.udemy.com/course/essential-business-english/,https://img-c.udemycdn.com/course/750x422/1417554_c485_5.jpg
Spanish for Beginners. The complete Method. Level 2.,1421158,4.76,23932,3340,4 hours,English,Paid,Peter Hanley,30527672,1,53,2017-11-07,2022-10-28,799.0,449.0,Beginner Level,Teaching & Academics,Spanish Language,No,"Learn Spanish with the complete, non-stop SPEAKING method - in a matter of weeks, not years.",https://www.udemy.com/course/el-metodo-spanish-2/,https://img-c.udemycdn.com/course/750x422/1421158_d5ba_9.jpg
Learn English Speaking Course: English speaking secrets,1265618,4.63,23727,3337,48.5 hours,English,Paid,Terry Mc Gonigle,22619124,1,199,2017-07-10,2022-06-15,3499.0,449.0,Intermediate Level,Teaching & Academics,English Conversation,No,Learn the secrets reductions English native speakers use naturally in speaking but they NEVER teach this in school!,https://www.udemy.com/course/how-to-understand-native-speakers/,https://img-c.udemycdn.com/course/750x422/1265618_008e_3.jpg
English punctuation made easy,173978,4.52,27091,3286,43 mins,English,Paid,Sean Kaye,701386,1,12,2014-03-13,2018-04-20,799.0,449.0,Beginner Level,Teaching & Academics,English Punctuation,No,Punctuation - learn the basics without the pain. People will never laugh at your punctuation again.,https://www.udemy.com/course/english-punctuation-made-easy/,https://img-c.udemycdn.com/course/750x422/173978_78bf_7.jpg
The Future of Energy,2280680,4.37,5613,3231,2 hours,English,Paid,John Clarkson,27862144,1,10,2019-05-07,2019-05-06,999.0,449.0,Intermediate Level,Teaching & Academics,Renewable Energy,No,The Bigger Picture: The Probable Future of Energy,https://www.udemy.com/course/future-of-energy/,https://img-c.udemycdn.com/course/750x422/2280680_3cd1.jpg
Become a Calculus 2 Master,128298,4.77,42880,3191,31 hours,English,Paid,Krista King,633228,1,393,2014-01-20,2022-11-03,3499.0,449.0,All Levels,Teaching & Academics,Calculus,No,"Learn everything from Calculus 2, then test your knowledge with 830+ practice questions",https://www.udemy.com/course/calculus-2/,https://img-c.udemycdn.com/course/750x422/128298_f05a_7.jpg
Fluent Grammar for IELTS Speaking,3581711,4.82,8796,3183,3.5 hours,English,Paid,"Keith O'Hare, Dip TESOL, MSc.",66330514,1,21,2020-10-23,2022-02-17,799.0,799.0,Intermediate Level,Teaching & Academics,IELTS,No,"An intensive course to improve your English fluency, spoken grammar, and help you get a Band 7 or 8 in IELTS Speaking",https://www.udemy.com/course/fluency-for-ielts-speaking/,https://img-c.udemycdn.com/course/750x422/3581711_993e_3.jpg
Become a Trigonometry & Precalculus Master,798018,4.66,32807,3172,18 hours,English,Paid,Krista King,633228,1,234,2016-03-21,2022-11-07,3499.0,449.0,All Levels,Teaching & Academics,Trigonometry,Yes,"Learn everything from Trigonometry and Precalculus, then test your knowledge with 470+ practice questions",https://www.udemy.com/course/trig-by-krista-king/,https://img-c.udemycdn.com/course/750x422/798018_63e8_5.jpg
